Rank,Rank Δ,Player,C Rating,C Rating Δ,Rating,Rating Δ,RD,RD Δ,Opps,Opps Δ,Ws,Ws Δ,Ls,Ls Δ,Ds,Ds Δ,W%,W% Δ,Last Played
1087,3,rofler31337,1233.06,-2.25,1451.73,0.0,72.89,0.75,30,0.0,12,0.0,18,0.0,0,0.0,40.0,0.0,2025-02-03
-,-,sleepytown,1232.86,-3.46,1375.66,0.0,47.6,1.15,135,0.0,58,0.0,76,0.0,1,0.0,42.96,0.0,2023-02-05
-,-,Adam-Collett,1232.82,-1.76,1511.06,0.0,92.75,0.59,24,0.0,15,0.0,9,0.0,0,0.0,62.5,0.0,2022-01-30
-,-,Vijaybabu,1232.7,-2.76,1410.51,0.0,59.27,0.92,90,0.0,40,0.0,48,0.0,2,0.0,44.44,0.0,2021-08-08
-,-,feanorek,1232.08,-1.6,1537.58,0.0,101.83,0.53,18,0.0,9,0.0,9,0.0,0,0.0,50.0,0.0,2020-09-27
1088,4,ouTlier,1231.74,-1.93,1485.76,0.0,84.67,0.64,21,0.0,9,0.0,12,0.0,0,0.0,42.86,0.0,2025-01-04
-,-,ColdSpark,1230.49,-2.04,1473.68,0.0,81.06,0.68,28,0.0,12,0.0,16,0.0,0,0.0,42.86,0.0,2022-01-30
1089,-1,Jocik,1230.48,-6.05,1339.27,-2.94,36.26,1.04,156,3.0,59,1.0,95,2.0,2,0.0,37.82,-0.09,2025-06-29
-,-,Azian,1230.43,-2.71,1410.97,0.0,60.18,0.9,96,0.0,42,0.0,52,0.0,2,0.0,43.75,0.0,2022-01-30
-,-,Arius,1230.38,-2.94,1400.96,0.0,56.86,0.98,73,0.0,28,0.0,45,0.0,0,0.0,38.36,0.0,2024-04-04
1090,3,kngoswg,1230.25,-2.67,1415.35,0.0,61.7,0.89,45,0.0,18,0.0,27,0.0,0,0.0,40.0,0.0,2025-03-26
1091,3,thegruffalo,1229.92,-2.2,1452.7,0.0,74.26,0.73,30,0.0,12,0.0,18,0.0,0,0.0,40.0,0.0,2025-02-03
-,-,Eira,1229.79,-2.72,1409.76,0.0,59.99,0.91,76,0.0,39,0.0,37,0.0,0,0.0,51.32,0.0,2022-03-06
-,-,Andreasp88,1229.79,-3.25,1381.61,0.0,50.61,1.08,92,0.0,33,0.0,58,0.0,1,0.0,35.87,0.0,2024-08-11
1092,16,jandaron,1229.72,3.92,1380.68,2.46,50.32,-0.49,69,3.0,26,2.0,43,1.0,0,0.0,37.68,1.32,2025-07-17
-,-,Misio,1229.59,-2.24,1461.71,0.0,77.37,0.75,60,0.0,32,0.0,28,0.0,0,0.0,53.33,0.0,2020-11-08
-,-,Grassman,1229.39,-3.84,1362.24,0.0,44.28,1.28,212,0.0,86,0.0,126,0.0,0,0.0,40.57,0.0,2023-02-12
1093,2,JimBryan,1229.32,-2.16,1457.18,0.0,75.95,0.72,30,0.0,15,0.0,14,0.0,1,0.0,50.0,0.0,2025-02-04
1094,11,alcardonac,1228.99,2.56,1316.13,7.51,29.05,1.65,377,3.0,124,3.0,251,0.0,2,0.0,32.89,0.54,2025-07-17
1096,2,CJcj,1228.8,-1.52,1551.91,0.0,107.7,0.51,12,0.0,8,0.0,4,0.0,0,0.0,66.67,0.0,2024-10-31
1095,-8,Gr33ny,1228.8,-9.18,1302.01,-2.71,24.4,2.16,864,5.0,313,1.0,547,4.0,4,0.0,36.23,-0.09,2025-06-30
-,-,master176281,1228.79,-4.03,1356.34,0.0,42.52,1.34,408,0.0,168,0.0,236,0.0,4,0.0,41.18,0.0,2023-02-12
-,-,orangeblood,1228.44,-2.73,1413.79,0.0,61.78,0.91,114,0.0,39,0.0,75,0.0,0,0.0,34.21,0.0,2022-03-01
1097,-13,jasondh10,1227.53,-11.42,1410.17,-14.93,60.88,-1.17,47,3.0,24,0.0,22,3.0,1,0.0,51.06,-3.49,2025-06-24
1098,-1,al_boev,1227.47,-2.9,1406.38,0.0,59.64,0.97,55,0.0,25,0.0,28,0.0,2,0.0,45.45,0.0,2025-01-16
1099,-3,sirlenon,1227.46,-3.97,1352.81,0.0,41.78,1.32,103,0.0,36,0.0,67,0.0,0,0.0,34.95,0.0,2025-05-16
-,-,fraction,1226.95,-3.91,1355.37,0.0,42.81,1.3,301,0.0,108,0.0,190,0.0,3,0.0,35.88,0.0,2024-08-11
1100,1,nge,1226.8,-3.09,1389.08,0.0,54.09,1.03,60,0.0,22,0.0,38,0.0,0,0.0,36.67,0.0,2025-01-31
-,-,MetaWiz,1225.95,-3.78,1360.07,0.0,44.71,1.26,281,0.0,110,0.0,170,0.0,1,0.0,39.15,0.0,2023-04-30
1101,-2,Elendil,1225.94,-4.12,1347.35,0.0,40.47,1.37,303,0.0,125,0.0,175,0.0,3,0.0,41.25,0.0,2024-09-04
1102,-2,lavasija,1225.78,-4.12,1347.12,0.0,40.45,1.37,123,0.0,49,0.0,72,0.0,2,0.0,39.84,0.0,2025-02-28
-,-,Deardo,1225.04,-3.04,1387.36,0.0,54.11,1.01,150,0.0,61,0.0,88,0.0,1,0.0,40.67,0.0,2021-09-05
-,-,MinSane,1224.89,-2.13,1456.35,0.0,77.15,0.71,36,0.0,18,0.0,18,0.0,0,0.0,50.0,0.0,2021-09-05
1103,0,Sebix,1224.88,-2.55,1419.1,0.0,64.74,0.85,45,0.0,16,0.0,29,0.0,0,0.0,35.56,0.0,2025-03-27
1104,-24,KorXo,1224.1,-17.77,1315.78,-6.7,30.56,3.69,944,5.0,368,1.0,554,4.0,22,0.0,38.98,-0.1,2025-07-11
1105,-1,nchoong,1223.99,-2.81,1398.57,0.0,58.19,0.94,50,0.0,19,0.0,31,0.0,0,0.0,38.0,0.0,2024-10-31
-,-,applearn,1223.07,-2.18,1448.99,0.0,75.31,0.73,30,0.0,7,0.0,23,0.0,0,0.0,23.33,0.0,2023-03-01
-,-,goldeneyeonline,1222.91,-3.49,1363.96,0.0,47.01,1.16,202,0.0,79,0.0,120,0.0,3,0.0,39.11,0.0,2022-12-04
1106,4,Olympia,1222.35,-2.13,1452.78,0.0,76.81,0.71,25,0.0,9,0.0,16,0.0,0,0.0,36.0,0.0,2025-02-05
-,-,Huasong,1222.14,-1.14,1652.29,0.0,143.38,0.38,8,0.0,5,0.0,2,0.0,1,0.0,62.5,0.0,2022-01-01
-,-,Nakatomy,1221.99,-1.76,1500.78,0.0,92.93,0.59,18,0.0,10,0.0,8,0.0,0,0.0,55.56,0.0,2022-12-04
-,-,Krucik,1221.87,-3.9,1368.28,0.0,48.8,1.3,186,0.0,71,0.0,110,0.0,5,0.0,38.17,0.0,2023-03-01
-,-,trojanrabbit,1221.79,-3.32,1372.63,0.0,50.28,1.11,126,0.0,57,0.0,69,0.0,0,0.0,45.24,0.0,2022-12-04
-,-,Deremfi,1221.59,-2.44,1428.13,0.0,68.85,0.81,72,0.0,32,0.0,40,0.0,0,0.0,44.44,0.0,2021-03-02
-,-,Foloppo_Monty,1221.5,-2.42,1424.62,0.0,67.71,0.81,72,0.0,27,0.0,45,0.0,0,0.0,37.5,0.0,2020-12-06
1107,5,Patelavache,1221.45,-2.19,1445.56,0.0,74.7,0.73,30,0.0,13,0.0,17,0.0,0,0.0,43.33,0.0,2025-01-30
1108,-1,ThomasM,1221.42,-4.52,1333.86,0.0,37.48,1.51,180,0.0,61,0.0,117,0.0,2,0.0,33.89,0.0,2025-04-29
1109,-18,LadyValaria,1221.22,-12.48,1302.17,-6.06,26.98,2.14,529,5.0,178,0.0,343,4.0,8,1.0,33.65,-0.32,2025-07-06
-,-,Jobjobsdone,1220.93,-2.41,1426.35,0.0,68.47,0.8,44,0.0,16,0.0,28,0.0,0,0.0,36.36,0.0,2023-03-01
1110,-8,mindphaser,1220.83,-7.96,1299.98,0.0,26.38,2.65,1061,0.0,382,0.0,673,0.0,6,0.0,36.0,0.0,2025-05-28
1111,4,Kermitoos,1220.74,-2.2,1445.2,0.0,74.82,0.73,27,0.0,10,0.0,17,0.0,0,0.0,37.04,0.0,2025-01-21
1112,2,Keyadoria,1220.65,-2.34,1430.1,0.0,69.81,0.78,30,0.0,16,0.0,14,0.0,0,0.0,53.33,0.0,2025-01-29
1113,new,arDKee,1220.61,770.61,1653.54,153.54,144.31,144.31,8,8.0,6,6.0,2,2.0,0,0.0,75.0,75.0,2025-06-30
-,-,Izmar,1220.52,-1.62,1523.87,0.0,101.11,0.54,18,0.0,13,0.0,4,0.0,1,0.0,72.22,0.0,2021-06-02
-,-,wabatt,1220.41,-2.11,1457.81,0.0,79.13,0.7,36,0.0,12,0.0,22,0.0,2,0.0,33.33,0.0,2020-09-27
1114,2,Minkus,1220.22,-2.35,1429.07,0.0,69.62,0.78,30,0.0,14,0.0,16,0.0,0,0.0,46.67,0.0,2025-01-26
1115,3,Raasay,1220.15,-2.34,1430.64,0.0,70.16,0.78,30,0.0,11,0.0,19,0.0,0,0.0,36.67,0.0,2025-02-10
1116,-10,Everex,1220.09,-6.24,1302.28,0.0,27.4,2.08,631,0.0,209,0.0,418,0.0,4,0.0,33.12,0.0,2025-05-31
-,-,kirkowitz,1219.94,-1.49,1549.54,0.0,109.87,0.5,24,0.0,16,0.0,8,0.0,0,0.0,66.67,0.0,2020-11-08
-,-,Heyitstheasian,1219.69,-1.4,1569.06,0.0,116.46,0.47,18,0.0,13,0.0,5,0.0,0,0.0,72.22,0.0,2020-09-27
1117,3,Kuti,1219.55,-2.07,1456.81,0.0,79.09,0.69,25,0.0,11,0.0,13,0.0,1,0.0,44.0,0.0,2025-02-02
-,-,Rutgers,1219.13,-2.92,1387.66,0.0,56.18,0.97,102,0.0,44,0.0,54,0.0,4,0.0,43.14,0.0,2022-01-30
-,-,Lara13,1218.89,-2.04,1463.14,0.0,81.42,0.68,30,0.0,16,0.0,14,0.0,0,0.0,53.33,0.0,2024-06-02
1118,-9,TaoTeo,1218.82,-5.91,1313.65,0.0,31.61,1.97,710,0.0,249,0.0,460,0.0,1,0.0,35.07,0.0,2025-04-07
1119,11,Rob51,1218.76,2.71,1299.58,7.59,26.94,1.63,637,5.0,233,4.0,400,1.0,4,0.0,36.58,0.35,2025-06-27
1120,-7,Izio,1218.41,-4.98,1298.73,0.17,26.77,1.72,663,5.0,218,2.0,442,3.0,3,0.0,32.88,0.05,2025-07-08
-,-,AyllonRafa,1218.41,-2.37,1426.11,0.0,69.24,0.79,72,0.0,31,0.0,39,0.0,2,0.0,43.06,0.0,2020-11-08
-,-,JuanitosCZ,1218.31,-3.36,1364.9,0.0,48.86,1.12,184,0.0,77,0.0,105,0.0,2,0.0,41.85,0.0,2022-07-29
-,-,CombatTom,1217.52,-1.89,1478.54,0.0,87.01,0.63,36,0.0,19,0.0,17,0.0,0,0.0,52.78,0.0,2020-12-06
-,-,MySAK,1217.37,-3.21,1383.39,0.0,55.34,1.07,138,0.0,53,0.0,80,0.0,5,0.0,38.41,0.0,2021-09-05
-,-,ScottHMoore,1217.36,-1.64,1516.24,0.0,99.63,0.55,18,0.0,7,0.0,11,0.0,0,0.0,38.89,0.0,2020-12-06
-,-,DalHangAri,1217.28,-3.26,1371.67,0.0,51.46,1.09,162,0.0,63,0.0,97,0.0,2,0.0,38.89,0.0,2022-06-05
1121,4,FulcrumActual,1217.14,-1.48,1548.98,0.0,110.61,0.49,12,0.0,9,0.0,3,0.0,0,0.0,75.0,0.0,2025-05-29
-,-,stmx0v0,1217.0,-1.19,1627.34,0.0,136.78,0.4,8,0.0,4,0.0,4,0.0,0,0.0,50.0,0.0,2022-01-01
1122,-1,DonStealth,1216.95,-3.87,1345.54,0.0,42.86,1.29,102,0.0,33,0.0,69,0.0,0,0.0,32.35,0.0,2025-01-28
-,-,Krill,1216.89,-2.18,1441.17,0.0,74.76,0.73,60,0.0,25,0.0,35,0.0,0,0.0,41.67,0.0,2020-09-27
-,-,LacekCZ,1216.65,-2.05,1471.12,0.0,84.82,0.68,36,0.0,17,0.0,18,0.0,1,0.0,47.22,0.0,2020-09-27
1123,1,Perrary,1216.32,-2.38,1423.85,0.0,69.18,0.79,30,0.0,12,0.0,18,0.0,0,0.0,40.0,0.0,2025-01-29
-,-,Jmstoic,1216.23,-3.67,1353.32,0.0,45.7,1.22,262,0.0,93,0.0,164,0.0,5,0.0,35.5,0.0,2024-02-23
1124,-5,FabioBE81,1216.15,-5.97,1302.43,0.0,28.76,1.99,393,0.0,129,0.0,264,0.0,0,0.0,32.82,0.0,2025-05-31
-,-,Rodraca,1216.13,-1.74,1497.76,0.0,93.88,0.58,19,0.0,10,0.0,9,0.0,0,0.0,52.63,0.0,2023-01-15
-,-,stupidpiggy2,1216.08,-2.07,1453.24,0.0,79.05,0.69,48,0.0,24,0.0,24,0.0,0,0.0,50.0,0.0,2020-09-27
1125,-2,T.KAZ3-1,1215.93,-3.26,1371.67,0.0,51.91,1.09,72,0.0,35,0.0,37,0.0,0,0.0,48.61,0.0,2024-10-29
1126,0,stanze,1215.91,-2.35,1425.03,0.0,69.71,0.78,30,0.0,16,0.0,14,0.0,0,0.0,53.33,0.0,2025-02-01
1127,-10,betweenworlds,1215.68,-6.82,1303.67,0.0,29.33,2.27,652,0.0,226,0.0,415,0.0,11,0.0,34.66,0.0,2025-01-21
-,-,thaes,1215.52,-2.5,1411.26,0.0,65.25,0.83,54,0.0,29,0.0,25,0.0,0,0.0,53.7,0.0,2022-06-05
-,-,LuisPerdomo,1215.4,-1.79,1489.91,0.0,91.5,0.6,30,0.0,15,0.0,15,0.0,0,0.0,50.0,0.0,2024-02-23
-,-,MistWalker,1215.16,-2.35,1430.54,0.0,71.8,0.78,66,0.0,25,0.0,36,0.0,5,0.0,37.88,0.0,2020-08-02
-,-,Sawell,1215.08,-2.06,1454.15,0.0,79.69,0.69,36,0.0,12,0.0,21,0.0,3,0.0,33.33,0.0,2020-09-27
1128,-1,KYO,1215.01,-2.84,1388.38,0.0,57.79,0.95,55,0.0,18,0.0,37,0.0,0,0.0,32.73,0.0,2025-03-18
-,-,croloris,1214.87,-2.62,1402.9,0.0,62.68,0.87,72,0.0,29,0.0,42,0.0,1,0.0,40.28,0.0,2022-06-05
-,-,DanielDose,1214.7,-2.5,1411.12,0.0,65.47,0.83,48,0.0,22,0.0,25,0.0,1,0.0,45.83,0.0,2024-06-02
-,-,nexpyru,1214.28,-3.83,1346.27,0.0,44.0,1.28,185,0.0,75,0.0,108,0.0,2,0.0,40.54,0.0,2023-07-15
1129,0,JonJayJanyJanzn,1214.26,-2.78,1392.79,0.0,59.51,0.93,57,0.0,27,0.0,30,0.0,0,0.0,47.37,0.0,2025-01-10
1130,-8,SnowGolem,1214.19,-6.6,1296.0,0.0,27.27,2.2,657,0.0,202,0.0,451,0.0,4,0.0,30.75,0.0,2025-05-30
-,-,Rancho,1213.93,-3.35,1360.47,0.0,48.85,1.12,105,0.0,38,0.0,66,0.0,1,0.0,36.19,0.0,2024-04-28
-,-,scrambled,1213.85,-3.12,1372.42,0.0,52.86,1.04,180,0.0,84,0.0,95,0.0,1,0.0,46.67,0.0,2021-10-24
1131,4,kev5047,1212.7,-0.07,1306.61,4.52,31.3,1.53,309,3.0,100,2.0,206,1.0,3,0.0,32.36,0.33,2025-06-29
-,-,GustavEdman,1212.45,-2.64,1400.04,0.0,62.53,0.88,90,0.0,37,0.0,53,0.0,0,0.0,41.11,0.0,2021-06-02
1132,-1,HeM99,1211.56,-2.37,1422.41,0.0,70.28,0.79,30,0.0,11,0.0,18,0.0,1,0.0,36.67,0.0,2025-02-04
-,-,ThroughTheVirus,1211.17,-1.6,1518.23,0.0,102.35,0.53,18,0.0,12,0.0,6,0.0,0,0.0,66.67,0.0,2022-06-05
-,-,NozoEli,1211.14,-1.24,1605.04,0.0,131.3,0.41,10,0.0,6,0.0,4,0.0,0,0.0,60.0,0.0,2024-08-11
1133,1,Wyszek,1210.63,-2.22,1432.13,0.0,73.83,0.74,30,0.0,11,0.0,17,0.0,2,0.0,36.67,0.0,2025-01-29
1134,2,Kestutelis,1210.16,-2.58,1401.14,0.0,63.66,0.86,55,0.0,19,0.0,36,0.0,0,0.0,34.55,0.0,2025-02-06
1135,3,marialy,1210.08,-1.97,1458.53,0.0,82.82,0.66,24,0.0,13,0.0,11,0.0,0,0.0,54.17,0.0,2024-10-29
-,-,Roksis,1209.62,-4.04,1345.0,0.0,45.13,1.35,313,0.0,117,0.0,196,0.0,0,0.0,37.38,0.0,2023-01-15
-,-,abandonedPlayer,1209.33,-1.14,1637.21,0.0,142.63,0.38,8,0.0,4,0.0,4,0.0,0,0.0,50.0,0.0,2022-01-01
-,-,Tohuwabohu,1209.1,-1.97,1459.43,0.0,83.44,0.66,27,0.0,12,0.0,14,0.0,1,0.0,44.44,0.0,2023-01-15
-,-,Urbaneq,1209.07,-2.35,1421.51,0.0,70.81,0.78,54,0.0,19,0.0,33,0.0,2,0.0,35.19,0.0,2021-09-05
1136,4,Donkeroo,1209.06,-2.35,1417.73,0.0,69.56,0.78,30,0.0,15,0.0,15,0.0,0,0.0,50.0,0.0,2025-02-05
1137,-5,hbendeguz,1208.87,-4.21,1326.79,0.0,39.31,1.4,144,0.0,37,0.0,101,0.0,6,0.0,25.69,0.0,2024-10-01
-,-,jdl,1208.56,-4.43,1323.17,0.0,38.2,1.48,288,0.0,100,0.0,185,0.0,3,0.0,34.72,0.0,2024-04-28
1138,1,KwonJoonHo,1207.64,-3.94,1335.08,0.0,42.48,1.31,102,0.0,45,0.0,51,0.0,6,0.0,44.12,0.0,2024-10-01
-,-,Locto,1207.28,-2.92,1379.95,0.0,57.56,0.97,132,0.0,56,0.0,76,0.0,0,0.0,42.42,0.0,2021-08-08
-,-,Nikauw,1207.28,-2.55,1400.31,0.0,64.34,0.85,46,0.0,17,0.0,29,0.0,0,0.0,36.96,0.0,2024-08-11
1139,-2,Kozzilla,1207.21,-5.2,1303.51,0.0,32.1,1.73,267,0.0,93,0.0,170,0.0,4,0.0,34.83,0.0,2025-05-15
-,-,Grandmaster_Max,1207.07,-2.28,1425.86,0.0,72.93,0.76,54,0.0,27,0.0,26,0.0,1,0.0,50.0,0.0,2020-12-06
1140,-7,BerdBlond,1207.01,-6.0,1290.39,0.0,27.79,2.0,526,0.0,188,0.0,333,0.0,5,0.0,35.74,0.0,2025-02-24
-,-,gxmarantes,1206.97,-1.36,1566.6,0.0,119.88,0.45,18,0.0,12,0.0,6,0.0,0,0.0,66.67,0.0,2019-09-30
-,-,EnterWrexer,1206.74,-1.89,1466.4,0.0,86.55,0.63,30,0.0,19,0.0,11,0.0,0,0.0,63.33,0.0,2020-12-06
-,-,youbib,1206.7,-1.52,1528.76,0.0,107.35,0.51,15,0.0,6,0.0,9,0.0,0,0.0,40.0,0.0,2024-02-23
1141,3,Franzy,1206.54,-0.32,1304.6,3.6,32.68,1.31,350,3.0,129,2.0,219,1.0,2,0.0,36.86,0.26,2025-07-03
-,-,Swaraj,1206.48,-2.99,1372.76,0.0,55.43,1.0,120,0.0,49,0.0,71,0.0,0,0.0,40.83,0.0,2022-06-05
-,-,niTRox,1206.47,-2.68,1394.64,0.0,62.73,0.89,84,0.0,34,0.0,48,0.0,2,0.0,40.48,0.0,2021-06-02
-,-,Bushel,1206.27,-3.88,1337.9,0.0,43.88,1.29,193,0.0,74,0.0,118,0.0,1,0.0,38.34,0.0,2024-02-23
-,-,venansula,1205.85,-4.47,1319.67,0.0,37.94,1.49,410,0.0,152,0.0,250,0.0,8,0.0,37.07,0.0,2023-12-03
-,-,vomisa,1205.77,-3.29,1356.82,0.0,50.35,1.1,156,0.0,72,0.0,84,0.0,0,0.0,46.15,0.0,2022-06-05
-,-,soundfield,1205.73,-1.82,1475.06,0.0,89.78,0.61,30,0.0,16,0.0,14,0.0,0,0.0,53.33,0.0,2021-03-02
-,-,Nardo,1205.21,-1.69,1494.77,0.0,96.52,0.56,18,0.0,11,0.0,6,0.0,1,0.0,61.11,0.0,2021-09-05
1142,-14,prozio,1205.17,-12.21,1319.0,-9.67,37.94,0.85,143,3.0,54,0.0,83,3.0,6,0.0,37.76,-0.81,2025-07-05
-,-,MBK,1204.4,-1.43,1547.38,0.0,114.33,0.48,32,0.0,11,0.0,21,0.0,0,0.0,34.38,0.0,2024-02-23
-,-,Daniel87,1203.59,-1.73,1486.9,0.0,94.44,0.58,24,0.0,14,0.0,10,0.0,0,0.0,58.33,0.0,2021-01-24
-,-,Lynnir,1203.11,-2.41,1409.77,0.0,68.89,0.8,54,0.0,26,0.0,28,0.0,0,0.0,48.15,0.0,2021-06-02
1143,0,blackwave,1202.54,-4.91,1578.7,-45.99,125.39,-13.69,11,2.0,9,1.0,2,1.0,0,0.0,81.82,-7.07,2025-07-02
-,-,Yugoslavia,1202.47,-1.87,1466.13,0.0,87.88,0.62,24,0.0,12,0.0,12,0.0,0,0.0,50.0,0.0,2021-10-24
-,-,JDN115,1202.24,-3.66,1345.78,0.0,47.85,1.22,132,0.0,47,0.0,85,0.0,0,0.0,35.61,0.0,2023-12-03
-,-,Foxxx,1202.14,-2.02,1445.53,0.0,81.13,0.67,30,0.0,13,0.0,17,0.0,0,0.0,43.33,0.0,2024-02-23
1144,-2,karatox,1202.13,-7.45,1299.96,0.0,32.61,2.48,542,0.0,206,0.0,328,0.0,8,0.0,38.01,0.0,2024-10-01
1145,2,lzhon002,1201.96,-3.13,1359.27,0.0,52.44,1.04,66,0.0,28,0.0,38,0.0,0,0.0,42.42,0.0,2025-02-07
1146,2,qige,1201.61,-2.72,1382.44,0.0,60.28,0.91,45,0.0,15,0.0,29,0.0,1,0.0,33.33,0.0,2025-03-21
-,-,ADRILU,1201.3,-2.72,1382.03,0.0,60.25,0.91,76,0.0,37,0.0,39,0.0,0,0.0,48.68,0.0,2022-03-06
1147,-2,GAM3NURD,1201.14,-4.26,1319.16,0.0,39.34,1.42,308,0.0,110,0.0,185,0.0,13,0.0,35.71,0.0,2024-12-05
-,-,Igorian,1201.04,-2.41,1408.49,0.0,69.15,0.8,54,0.0,30,0.0,24,0.0,0,0.0,55.56,0.0,2021-09-05
1148,1,PatPunisher,1200.95,-2.31,1413.11,0.0,70.72,0.77,30,0.0,13,0.0,17,0.0,0,0.0,43.33,0.0,2025-01-30
-,-,RolldUpTrips,1200.33,-2.48,1401.39,0.0,67.02,0.83,108,0.0,44,0.0,63,0.0,1,0.0,40.74,0.0,2019-11-10
-,-,piopapero,1199.92,-2.24,1418.26,0.0,72.78,0.75,54,0.0,27,0.0,27,0.0,0,0.0,50.0,0.0,2021-03-02
1149,-3,LukeSpraywalker,1199.71,-5.63,1290.12,0.0,30.14,1.88,347,0.0,93,0.0,237,0.0,17,0.0,26.8,0.0,2024-10-01
1150,0,Ranger,1199.58,-2.61,1388.28,0.0,62.9,0.87,48,0.0,21,0.0,26,0.0,1,0.0,43.75,0.0,2025-01-30
-,-,Kwang202,1199.53,-4.53,1320.58,0.0,40.35,1.51,341,0.0,131,0.0,203,0.0,7,0.0,38.42,0.0,2024-06-16
-,-,PietroLiVoti,1199.08,-2.7,1383.98,0.0,61.63,0.9,108,0.0,37,0.0,71,0.0,0,0.0,34.26,0.0,2020-09-27
-,-,Skarsh,1198.98,-2.46,1399.61,0.0,66.88,0.82,45,0.0,18,0.0,26,0.0,1,0.0,40.0,0.0,2024-04-04
-,-,Fivec,1198.77,-1.87,1463.99,0.0,88.4,0.62,36,0.0,19,0.0,17,0.0,0,0.0,52.78,0.0,2020-06-28
1151,1,Devran,1198.75,-2.42,1402.16,0.0,67.8,0.81,43,0.0,15,0.0,28,0.0,0,0.0,34.88,0.0,2025-01-18
-,-,pearh,1198.7,-1.47,1532.64,0.0,111.31,0.49,18,0.0,12,0.0,6,0.0,0,0.0,66.67,0.0,2020-09-27
1152,-11,bobcatbob,1198.5,-12.29,1269.22,-6.35,23.57,1.98,778,8.0,246,1.0,529,7.0,3,0.0,31.62,-0.2,2025-07-14
-,-,Rivendell,1197.58,-3.94,1326.17,0.0,42.86,1.31,360,0.0,122,0.0,236,0.0,2,0.0,33.89,0.0,2024-02-23
1153,5,Ms.QTPi,1197.55,-2.42,1400.86,0.0,67.77,0.81,34,0.0,17,0.0,17,0.0,0,0.0,50.0,0.0,2025-05-29
1154,new,Goldfinger_,1197.48,747.48,1692.9,192.9,165.14,165.14,6,6.0,5,5.0,1,1.0,0,0.0,83.33,83.33,2025-06-25
-,-,djed,1197.46,-3.66,1331.59,0.0,44.71,1.22,212,0.0,73,0.0,136,0.0,3,0.0,34.43,0.0,2023-03-05
-,-,anworsy,1197.41,-2.51,1393.86,0.0,65.48,0.84,108,0.0,48,0.0,60,0.0,0,0.0,44.44,0.0,2020-06-28
1155,-1,Holtykins,1197.31,-3.39,1346.21,0.0,49.63,1.13,85,0.0,32,0.0,52,0.0,1,0.0,37.65,0.0,2025-01-14
1156,1,SullyWully,1196.42,-3.76,1330.24,0.0,44.61,1.25,104,0.0,41,0.0,61,0.0,2,0.0,39.42,0.0,2025-05-17
1157,-6,marizee412,1196.22,-5.71,1287.06,0.0,30.28,1.9,545,0.0,150,0.0,393,0.0,2,0.0,27.52,0.0,2025-01-29
-,-,ahowlin,1195.69,-3.95,1324.8,0.0,43.04,1.32,243,0.0,95,0.0,147,0.0,1,0.0,39.09,0.0,2024-03-03
1158,-3,GWItheUltimate,1195.42,-4.83,1303.22,0.0,35.93,1.61,178,0.0,51,0.0,121,0.0,6,0.0,28.65,0.0,2025-04-05
-,-,Durdler,1194.94,-1.57,1507.91,0.0,104.33,0.52,18,0.0,12,0.0,6,0.0,0,0.0,66.67,0.0,2022-06-05
1159,-6,BGTigger,1194.86,-5.87,1280.99,0.0,28.71,1.96,410,0.0,138,0.0,270,0.0,2,0.0,33.66,0.0,2025-05-26
1160,-1,sbronzisjhonson,1194.59,-5.32,1297.07,0.0,34.16,1.77,315,0.0,93,0.0,216,0.0,6,0.0,29.52,0.0,2025-01-14
-,-,plaZer,1194.46,-2.68,1383.0,0.0,62.85,0.89,107,0.0,35,0.0,72,0.0,0,0.0,32.71,0.0,2023-01-22
-,-,origamifan,1194.25,-3.19,1346.25,0.0,50.67,1.06,198,0.0,82,0.0,114,0.0,2,0.0,41.41,0.0,2021-12-05
-,-,Silmegil,1193.94,-2.27,1410.67,0.0,72.24,0.76,57,0.0,26,0.0,31,0.0,0,0.0,45.61,0.0,2023-01-15
-,-,Mandrillus,1193.73,-2.81,1369.08,0.0,58.45,0.94,66,0.0,22,0.0,43,0.0,1,0.0,33.33,0.0,2023-03-01
-,-,Vashek,1193.63,-1.99,1440.74,0.0,82.37,0.66,30,0.0,18,0.0,12,0.0,0,0.0,60.0,0.0,2023-10-29
-,-,Luitheone,1193.54,-2.98,1358.2,0.0,54.89,0.99,226,0.0,87,0.0,138,0.0,1,0.0,38.5,0.0,2021-11-15
1161,0,Kelvinator,1193.43,-4.72,1302.91,0.0,36.49,1.57,318,0.0,112,0.0,204,0.0,2,0.0,35.22,0.0,2025-04-17
-,-,BusyBeaver,1193.28,-1.08,1647.8,0.0,151.51,0.36,12,0.0,9,0.0,3,0.0,0,0.0,75.0,0.0,2020-08-02
-,-,Hunkwithsomefunk,1193.22,-1.43,1535.65,0.0,114.14,0.48,12,0.0,7,0.0,5,0.0,0,0.0,58.33,0.0,2021-04-25
-,-,Theory,1193.21,-1.12,1628.57,0.0,145.12,0.37,8,0.0,4,0.0,4,0.0,0,0.0,50.0,0.0,2022-01-01
1162,-2,Glamdring,1192.76,-6.95,1290.62,0.0,32.62,2.32,546,0.0,193,0.0,345,0.0,8,0.0,35.35,0.0,2025-05-31
-,-,Albino,1192.76,-3.56,1332.94,0.0,46.73,1.19,102,0.0,38,0.0,64,0.0,0,0.0,37.25,0.0,2024-06-02
