Rank,Rank Δ,Player,C Rating,C Rating Δ,Rating,Rating Δ,RD,RD Δ,Opps,Opps Δ,Ws,Ws Δ,Ls,Ls Δ,Ds,Ds Δ,W%,W% Δ,Last Played
492,-98,Etherealz,1436.29,-24.09,1525.51,-28.5,29.74,-1.47,268,18.0,145,4.0,123,14.0,0,0.0,54.1,-2.3,2025-01-27
493,376,Tototrillion,1435.88,188.15,1765.64,66.11,109.92,-40.68,12,6.0,8,4.0,4,2.0,0,0.0,66.67,0.0,2025-01-28
494,-10,Desgenais,1435.81,18.55,1512.89,15.86,25.69,-0.9,422,14.0,215,11.0,207,3.0,0,0.0,50.95,0.95,2025-02-02
495,-29,chefung,1435.57,7.88,1522.79,2.09,29.07,-1.93,258,22.0,143,14.0,113,8.0,2,0.0,55.43,0.77,2025-02-04
-,-,cookieben,1435.37,0.0,1611.0,0.0,58.54,0.0,84,0.0,48,0.0,35,0.0,1,0.0,57.14,0.0,2021-10-24
-,-,Callumf,1435.26,0.0,1599.9,0.0,54.88,0.0,84,0.0,51,0.0,30,0.0,3,0.0,60.71,0.0,2022-09-04
-,-,cal21,1435.0,0.0,1577.9,0.0,47.64,0.0,174,0.0,103,0.0,70,0.0,1,0.0,59.2,0.0,2022-10-30
496,-60,backspace,1434.96,0.0,1612.69,0.0,59.24,0.0,54,0.0,39,0.0,13,0.0,2,0.0,72.22,0.0,2024-09-15
-,-,Brandon12129,1434.68,0.0,1571.54,0.0,45.62,0.0,162,0.0,96,0.0,66,0.0,0,0.0,59.26,0.0,2023-12-03
497,-69,guppyfry,1434.37,-4.97,1514.97,-8.96,26.87,-1.33,384,18.0,194,8.0,187,10.0,3,0.0,50.52,-0.3,2025-01-31
-,-,jskunsa,1434.33,0.0,1626.81,0.0,64.16,0.0,60,0.0,33,0.0,27,0.0,0,0.0,55.0,0.0,2021-06-02
498,-58,Finglove,1434.08,0.0,1532.72,0.0,32.88,0.0,320,0.0,161,0.0,159,0.0,0,0.0,50.31,0.0,2024-09-04
499,-57,theChony,1433.36,0.0,1548.46,0.0,38.37,0.0,346,0.0,171,0.0,165,0.0,10,0.0,49.42,0.0,2024-04-04
-,-,Gobos,1433.27,0.0,1557.9,0.0,41.54,0.0,294,0.0,149,0.0,142,0.0,3,0.0,50.68,0.0,2023-04-04
-,-,PTactician,1433.27,0.0,1574.09,0.0,46.94,0.0,118,0.0,60,0.0,58,0.0,0,0.0,50.85,0.0,2023-11-15
500,-57,Snatser,1433.1,0.0,1553.58,0.0,40.16,0.0,124,0.0,72,0.0,51,0.0,1,0.0,58.06,0.0,2024-10-29
501,-57,kopu,1432.75,0.0,1566.35,0.0,44.53,0.0,120,0.0,71,0.0,47,0.0,2,0.0,59.17,0.0,2024-07-28
-,-,orlin614,1432.5,0.0,1625.36,0.0,64.29,0.0,48,0.0,31,0.0,17,0.0,0,0.0,64.58,0.0,2023-10-29
502,-7,MBlueMan,1432.24,18.76,1527.78,15.35,31.85,-1.14,296,12.0,152,8.0,142,4.0,2,0.0,51.35,0.65,2025-02-02
-,-,Piter3000,1432.23,0.0,1562.67,0.0,43.48,0.0,136,0.0,73,0.0,61,0.0,2,0.0,53.68,0.0,2023-06-04
503,-91,ElTanque35,1431.99,-17.07,1562.74,-27.95,43.58,-3.63,80,10.0,48,3.0,32,7.0,0,0.0,60.0,-4.29,2025-01-06
504,-86,Masterchief,1431.68,-12.17,1613.89,-24.36,60.74,-4.06,54,6.0,32,2.0,22,4.0,0,0.0,59.26,-3.24,2025-01-29
-,-,vanishadow,1431.56,0.0,1663.57,0.0,77.34,0.0,30,0.0,24,0.0,6,0.0,0,0.0,80.0,0.0,2023-03-01
-,-,FranszKO,1431.55,0.0,1700.5,0.0,89.65,0.0,30,0.0,22,0.0,7,0.0,1,0.0,73.33,0.0,2021-03-02
505,-58,Reinuvader,1431.15,-0.59,1536.8,-3.13,35.22,-0.85,222,6.0,128,3.0,93,3.0,1,0.0,57.66,-0.21,2025-01-15
506,-58,Pelej,1430.93,-0.69,1531.4,-3.05,33.49,-0.79,264,6.0,112,2.0,148,4.0,4,0.0,42.42,-0.22,2025-01-30
507,-96,CloneFish,1430.71,-18.69,1516.96,-23.64,28.75,-1.65,272,18.0,128,3.0,141,15.0,3,0.0,47.06,-2.15,2025-02-04
508,-54,HLDM,1430.33,0.0,1694.33,0.0,88.0,0.0,18,0.0,12,0.0,6,0.0,0,0.0,66.67,0.0,2024-07-01
509,-52,Abenteurer86,1429.37,0.0,1555.68,0.0,42.1,0.0,134,0.0,75,0.0,59,0.0,0,0.0,55.97,0.0,2024-04-04
510,-52,buste,1429.27,0.0,1557.54,0.0,42.76,0.0,138,0.0,64,0.0,74,0.0,0,0.0,46.38,0.0,2024-06-02
-,-,Snorky,1429.1,0.0,1608.69,0.0,59.86,0.0,54,0.0,32,0.0,22,0.0,0,0.0,59.26,0.0,2023-06-04
511,-51,Giga,1429.08,0.0,1522.54,0.0,31.15,0.0,302,0.0,152,0.0,150,0.0,0,0.0,50.33,0.0,2024-09-15
512,-61,schwam,1428.87,-2.02,1522.72,-8.98,31.28,-2.32,222,20.0,115,7.0,106,13.0,1,0.0,51.8,-1.67,2025-02-01
513,-52,Boogeli,1428.81,0.0,1559.4,0.0,43.53,0.0,104,0.0,61,0.0,42,0.0,1,0.0,58.65,0.0,2024-05-26
514,85,MoreHat,1428.78,65.73,1650.93,38.95,74.05,-8.93,30,6.0,18,4.0,11,2.0,1,0.0,60.0,1.67,2025-01-26
515,-52,Elin,1428.63,0.0,1545.35,0.0,38.91,0.0,216,0.0,116,0.0,98,0.0,2,0.0,53.7,0.0,2024-10-29
516,-23,Diogenes,1428.5,14.2,1509.23,9.97,26.91,-1.41,500,20.0,250,10.0,246,10.0,4,0.0,50.0,0.0,2025-02-08
517,464,DayWalker1337,1427.76,240.66,1716.12,97.53,96.12,-47.71,18,10.0,14,8.0,4,2.0,0,0.0,77.78,2.78,2025-01-22
518,-53,tkornai,1427.73,0.0,1570.33,0.0,47.53,0.0,96,0.0,61,0.0,34,0.0,1,0.0,63.54,0.0,2024-09-04
519,-52,Beowls,1427.68,0.0,1798.23,0.0,123.51,0.0,20,0.0,12,0.0,8,0.0,0,0.0,60.0,0.0,2024-07-15
520,new,Giledon,1427.3,977.3,1761.17,261.17,111.29,111.29,12,12.0,10,10.0,2,2.0,0,0.0,83.33,83.33,2025-01-24
-,-,Cadrach,1426.72,0.0,1616.83,0.0,63.37,0.0,54,0.0,29,0.0,25,0.0,0,0.0,53.7,0.0,2022-06-05
521,-52,Tyristan,1426.26,0.0,1614.4,0.0,62.71,0.0,48,0.0,32,0.0,15,0.0,1,0.0,66.67,0.0,2024-07-28
522,-67,BemuthBambai,1426.08,-3.82,1578.23,-12.78,50.72,-2.99,72,6.0,38,2.0,34,4.0,0,0.0,52.78,-1.77,2025-01-26
-,-,Finite,1425.94,0.0,1785.63,0.0,119.9,0.0,12,0.0,12,0.0,0,0.0,0,0.0,100.0,0.0,2021-10-24
-,-,TheBiggerE,1425.83,0.0,1585.59,0.0,53.25,0.0,108,0.0,56,0.0,48,0.0,4,0.0,51.85,0.0,2022-01-30
-,-,Diabloz,1425.78,0.0,1570.86,0.0,48.36,0.0,104,0.0,58,0.0,46,0.0,0,0.0,55.77,0.0,2023-03-01
523,132,maunzzz,1425.47,88.84,1563.43,59.8,45.99,-9.68,70,22.0,42,15.0,26,6.0,2,1.0,60.0,3.75,2025-01-30
524,336,santhosh163,1425.37,176.31,1753.43,59.21,109.35,-39.03,12,6.0,9,4.0,3,2.0,0,0.0,75.0,-8.33,2025-01-20
525,-54,Thomi,1425.01,0.32,1520.61,-1.9,31.87,-0.74,294,6.0,150,2.0,141,4.0,3,0.0,51.02,-0.37,2025-01-25
526,387,Naval,1424.37,194.28,1685.33,116.01,86.98,-26.09,22,8.0,15,7.0,7,1.0,0,0.0,68.18,11.04,2025-01-21
527,-46,Die12,1424.24,5.48,1513.63,0.99,29.8,-1.5,376,16.0,184,6.0,188,8.0,4,2.0,48.94,-0.5,2025-01-27
528,105,Valsim,1424.18,78.06,1652.34,53.1,76.05,-8.32,30,6.0,20,6.0,10,0.0,0,0.0,66.67,8.34,2025-01-28
529,-54,JeroenSchreurs,1422.8,0.0,1528.61,0.0,35.27,0.0,260,0.0,123,0.0,136,0.0,1,0.0,47.31,0.0,2024-10-01
530,-48,larshb,1422.75,4.26,1506.29,-0.87,27.84,-1.71,324,20.0,168,9.0,155,11.0,1,0.0,51.85,-0.45,2025-02-07
531,-86,Ralf-TtA,1422.18,-10.37,1527.54,-18.31,35.12,-2.65,182,18.0,91,7.0,90,11.0,1,0.0,50.0,-1.22,2025-01-27
532,37,Andiii,1422.04,43.1,1624.64,22.15,67.53,-6.98,38,8.0,24,7.0,14,1.0,0,0.0,63.16,6.49,2025-01-19
-,-,Mathies,1421.16,0.0,1560.5,0.0,46.45,0.0,150,0.0,77,0.0,70,0.0,3,0.0,51.33,0.0,2023-01-15
533,-61,Arkadiussus,1421.16,-2.82,1511.98,-9.64,30.27,-2.27,208,24.0,107,10.0,98,14.0,3,0.0,51.44,-1.28,2025-02-08
-,-,Szumo,1420.94,0.0,1597.71,0.0,58.92,0.0,84,0.0,46,0.0,38,0.0,0,0.0,54.76,0.0,2021-08-08
534,421,Shmu,1420.23,218.86,1757.47,51.85,112.41,-55.67,12,8.0,8,5.0,4,3.0,0,0.0,66.67,-8.33,2025-01-25
535,-61,theussner79,1420.05,-3.58,1496.42,-7.6,25.46,-1.34,390,24.0,208,12.0,181,12.0,1,0.0,53.33,-0.22,2025-02-16
-,-,ChinaWanping,1419.68,0.0,1684.41,0.0,88.24,0.0,24,0.0,20,0.0,4,0.0,0,0.0,83.33,0.0,2021-09-05
536,-57,SergioCamp,1419.54,0.0,1638.51,0.0,72.99,0.0,32,0.0,16,0.0,16,0.0,0,0.0,50.0,0.0,2024-07-15
537,-78,Herdeksunek,1419.44,-9.8,1509.3,-15.25,29.95,-1.82,222,18.0,119,4.0,100,13.0,3,1.0,53.6,-2.77,2025-02-12
-,-,Castigar,1419.3,0.0,1576.33,0.0,52.34,0.0,126,0.0,67,0.0,58,0.0,1,0.0,53.17,0.0,2022-06-05
538,-50,boogy5,1419.11,3.35,1514.01,-2.92,31.63,-2.09,318,22.0,161,13.0,154,9.0,3,0.0,50.63,0.63,2025-02-01
-,-,Aftheiss,1418.84,0.0,1670.8,0.0,83.99,0.0,30,0.0,20,0.0,9,0.0,1,0.0,66.67,0.0,2023-04-16
539,-40,Kaczas,1418.74,8.0,1563.19,-0.66,48.15,-2.89,74,6.0,43,3.0,31,3.0,0,0.0,58.11,-0.71,2025-01-19
540,-51,czaurel,1418.43,2.99,1514.84,1.03,32.13,-0.65,264,6.0,140,4.0,121,2.0,3,0.0,53.03,0.32,2024-12-31
541,-58,Diaz,1418.4,0.0,1683.59,0.0,88.4,0.0,18,0.0,10,0.0,8,0.0,0,0.0,55.56,0.0,2024-07-01
542,-103,nattee,1418.39,-16.23,1499.78,-18.74,27.13,-0.84,450,12.0,215,2.0,230,10.0,5,0.0,47.78,-0.85,2025-01-15
543,-31,DonRaphon,1417.8,11.95,1505.62,6.84,29.27,-1.7,292,18.0,140,10.0,151,7.0,1,1.0,47.95,0.5,2025-02-09
544,-25,Carbon14,1416.32,16.55,1506.85,12.79,30.18,-1.26,372,14.0,184,9.0,188,5.0,0,0.0,49.46,0.58,2025-01-18
-,-,Kripa,1416.05,0.0,1543.25,0.0,42.4,0.0,148,0.0,85,0.0,61,0.0,2,0.0,57.43,0.0,2023-06-28
-,-,matus,1415.25,0.0,1810.72,0.0,131.82,0.0,12,0.0,11,0.0,1,0.0,0,0.0,91.67,0.0,2020-05-10
545,-69,FooledTwice,1415.2,-7.36,1523.35,-13.26,36.05,-1.96,144,12.0,77,2.0,65,10.0,2,0.0,53.47,-3.35,2025-01-18
546,-55,MickeyStein,1414.56,0.0,1520.38,0.0,35.27,0.0,174,0.0,97,0.0,74,0.0,3,0.0,55.75,0.0,2024-10-29
547,-55,Siccarius,1414.5,0.0,1530.51,0.0,38.67,0.0,174,0.0,96,0.0,78,0.0,0,0.0,55.17,0.0,2024-06-02
548,-52,Serena,1413.81,1.68,1551.6,-7.86,45.93,-3.18,78,12.0,41,7.0,37,5.0,0,0.0,52.56,1.04,2025-01-30
549,-63,kwojtasz,1413.77,-2.41,1525.02,-5.66,37.08,-1.08,184,6.0,98,2.0,85,4.0,1,0.0,53.26,-0.67,2025-01-21
-,-,Luthenoor,1413.67,0.0,1620.97,0.0,69.1,0.0,48,0.0,32,0.0,16,0.0,0,0.0,66.67,0.0,2021-08-08
-,-,Schmitztopher,1412.87,0.0,1719.56,0.0,102.23,0.0,18,0.0,13,0.0,5,0.0,0,0.0,72.22,0.0,2020-06-28
-,-,holyknife,1412.69,0.0,1572.6,0.0,53.3,0.0,114,0.0,59,0.0,53,0.0,2,0.0,51.75,0.0,2022-06-05
551,-98,Mkucharz,1412.44,-17.93,1621.09,-39.76,69.55,-7.28,36,6.0,21,2.0,15,4.0,0,0.0,58.33,-5.0,2025-01-18
550,-65,Largos,1412.44,-3.78,1490.91,-7.86,26.16,-1.36,374,20.0,197,8.0,177,12.0,0,0.0,52.67,-0.72,2025-02-12
552,-58,Vi15So17,1412.27,-1.59,1496.39,-5.69,28.04,-1.37,288,18.0,151,8.0,137,10.0,0,0.0,52.43,-0.53,2025-02-01
553,-10,aivin,1411.79,22.38,1520.94,17.9,36.38,-1.49,168,10.0,86,8.0,81,2.0,1,0.0,51.19,1.82,2025-01-17
-,-,DjesusHChrist,1411.62,0.0,1867.96,0.0,152.12,0.0,6,0.0,6,0.0,0,0.0,0,0.0,100.0,0.0,2020-12-02
-,-,Jordanian,1411.25,0.0,1578.76,0.0,55.84,0.0,96,0.0,56,0.0,39,0.0,1,0.0,58.33,0.0,2022-03-06
554,-74,sttailtw,1411.01,-7.84,1488.12,-11.6,25.7,-1.25,462,22.0,223,7.0,234,15.0,5,0.0,48.27,-0.82,2025-01-24
555,-16,opatulony,1410.75,19.52,1506.98,14.64,32.08,-1.63,216,16.0,109,11.0,104,5.0,3,0.0,50.46,1.46,2025-02-09
556,-54,NikeBarbachiara,1409.8,0.0,1543.17,0.0,44.45,0.0,108,0.0,56,0.0,52,0.0,0,0.0,51.85,0.0,2024-07-01
557,-25,NapoleonB,1409.68,15.14,1583.6,-8.19,57.97,-7.78,50,12.0,26,7.0,24,5.0,0,0.0,52.0,2.0,2025-02-01
-,-,Montanor,1409.3,0.0,1762.31,0.0,117.67,0.0,18,0.0,16,0.0,2,0.0,0,0.0,88.89,0.0,2022-09-04
-,-,aimo,1409.15,0.0,1724.65,0.0,105.17,0.0,12,0.0,10,0.0,2,0.0,0,0.0,83.33,0.0,2023-07-15
-,-,Xovion,1409.12,0.0,1578.72,0.0,56.53,0.0,96,0.0,54,0.0,41,0.0,1,0.0,56.25,0.0,2021-10-24
558,-34,Mul,1408.93,11.03,1511.3,3.32,34.13,-2.57,174,18.0,91,9.0,81,8.0,2,1.0,52.3,-0.26,2025-02-01
559,-53,Evron,1408.43,0.0,1538.38,0.0,43.32,0.0,90,0.0,56,0.0,34,0.0,0,0.0,62.22,0.0,2024-10-01
-,-,drzewko,1408.13,0.0,1567.17,0.0,53.01,0.0,86,0.0,42,0.0,44,0.0,0,0.0,48.84,0.0,2023-04-16
560,-53,Archer1629,1407.82,0.0,1686.65,0.0,92.94,0.0,18,0.0,14,0.0,3,0.0,1,0.0,77.78,0.0,2024-09-15
561,-53,meleke,1407.73,0.0,1689.9,0.0,94.06,0.0,18,0.0,12,0.0,6,0.0,0,0.0,66.67,0.0,2024-04-04
-,-,Vanillehahn,1407.7,0.0,1774.02,0.0,122.11,0.0,12,0.0,10,0.0,2,0.0,0,0.0,83.33,0.0,2020-11-08
-,-,Deepthought,1407.64,0.0,1542.32,0.0,44.89,0.0,168,0.0,84,0.0,84,0.0,0,0.0,50.0,0.0,2023-04-30
562,415,drodriguez,1407.23,217.31,1624.58,132.13,72.45,-28.39,30,16.0,22,13.0,8,3.0,0,0.0,73.33,9.04,2025-02-07
563,new,srfdevotee,1407.11,957.11,1855.68,355.68,149.52,149.52,6,6.0,6,6.0,0,0.0,0,0.0,100.0,100.0,2024-12-14
564,-55,Clue72,1407.07,0.0,1543.59,0.0,45.51,0.0,86,0.0,46,0.0,40,0.0,0,0.0,53.49,0.0,2024-09-22
565,-42,Tomtomparking,1407.05,8.19,1484.36,4.81,25.77,-1.13,500,20.0,238,10.0,260,10.0,2,0.0,47.6,0.1,2025-02-08
566,310,MiloslavIII,1406.35,161.4,1739.97,78.2,111.21,-27.73,12,6.0,10,5.0,2,1.0,0,0.0,83.33,0.0,2025-01-24
567,-147,Martin2021,1406.12,-36.66,1618.27,-106.68,70.72,-23.34,38,18.0,25,10.0,13,8.0,0,0.0,65.79,-9.21,2025-01-26
568,10,WDD,1405.88,29.8,1661.0,20.48,85.04,-3.1,22,2.0,12,2.0,9,0.0,1,0.0,54.55,4.55,2025-01-23
-,-,ttaf,1405.71,0.0,1683.17,0.0,92.49,0.0,30,0.0,24,0.0,6,0.0,0,0.0,80.0,0.0,2023-01-29
569,-56,Honigbaer,1405.6,0.0,1507.57,0.0,33.99,0.0,262,0.0,138,0.0,117,0.0,7,0.0,52.67,0.0,2024-07-28
570,-24,Tuty,1405.23,17.0,1498.87,14.9,31.21,-0.7,294,6.0,148,6.0,143,0.0,3,0.0,50.34,1.03,2025-01-11
571,-43,TheElk,1402.95,7.83,1489.26,3.63,28.77,-1.4,336,18.0,172,7.0,163,11.0,1,0.0,51.19,-0.7,2025-02-02
572,-68,nkbobo,1402.78,-5.77,1488.75,-11.07,28.66,-1.77,420,22.0,209,9.0,207,13.0,4,0.0,49.76,-0.49,2025-02-03
573,-44,Biancus,1402.68,7.86,1521.28,0.35,39.53,-2.5,178,12.0,91,6.0,86,6.0,1,0.0,51.12,-0.08,2025-02-08
574,unretired,BillyPilgrim,1402.48,-18.91,1561.45,-36.23,52.99,-5.77,130,12.0,70,5.0,57,6.0,3,1.0,53.85,-1.23,2025-01-20
-,-,Goodgame111,1402.1,0.0,1691.02,0.0,96.3,0.0,20,0.0,16,0.0,4,0.0,0,0.0,80.0,0.0,2023-04-04
575,-34,CrushU,1402.06,11.23,1511.58,7.63,36.51,-1.2,244,6.0,106,4.0,136,2.0,2,0.0,43.44,0.58,2025-02-03
576,-12,shohei,1401.79,20.16,1491.32,16.76,29.85,-1.13,344,12.0,174,8.0,167,4.0,3,0.0,50.58,0.58,2025-01-19
577,-44,SerBaldur,1401.68,7.56,1494.03,6.36,30.78,-0.4,314,4.0,160,4.0,152,0.0,2,0.0,50.96,0.64,2025-02-10
578,49,richardhell,1401.55,53.13,1578.37,38.73,58.94,-4.8,48,6.0,29,5.0,19,1.0,0,0.0,60.42,3.28,2025-01-20
579,-63,jsjsj,1401.03,0.0,1535.16,0.0,44.71,0.0,98,0.0,54,0.0,44,0.0,0,0.0,55.1,0.0,2024-10-01
580,-33,Netrom,1400.83,13.18,1510.71,6.0,36.63,-2.39,132,16.0,76,9.0,56,7.0,0,0.0,57.58,-0.18,2025-02-03
581,-64,Alessannr,1400.39,0.0,1529.7,0.0,43.1,0.0,108,0.0,54,0.0,54,0.0,0,0.0,50.0,0.0,2024-09-04
582,67,Borman,1400.05,62.18,1576.07,33.95,58.67,-9.41,50,12.0,31,9.0,19,3.0,0,0.0,62.0,4.11,2025-01-24
583,364,DyziK,1399.95,192.21,1742.24,94.67,114.1,-32.51,12,6.0,10,6.0,2,0.0,0,0.0,83.33,16.66,2025-01-14
584,-64,DanWins,1399.6,0.0,1498.01,0.0,32.81,0.0,198,0.0,99,0.0,99,0.0,0,0.0,50.0,0.0,2024-10-29
585,-19,Iosefvs,1399.3,19.14,1489.32,15.33,30.01,-1.27,478,14.0,220,8.0,257,6.0,1,0.0,46.03,0.34,2025-01-23
586,-64,RobertdeSable,1399.25,0.0,1505.74,0.0,35.5,0.0,282,0.0,133,0.0,149,0.0,0,0.0,47.16,0.0,2024-10-29
587,261,daggsea,1399.12,146.22,1761.47,-37.93,120.78,-61.38,12,8.0,10,6.0,2,2.0,0,0.0,83.33,-16.67,2025-01-18
588,-85,Rasputin,1399.1,-9.51,1475.75,-14.66,25.55,-1.72,510,28.0,218,9.0,286,18.0,6,1.0,42.75,-0.61,2025-02-09
589,97,K1N9,1398.76,72.96,1721.27,-44.47,107.5,-39.14,12,6.0,8,3.0,4,3.0,0,0.0,66.67,-16.66,2025-01-21
590,-59,GregoryD,1398.34,3.6,1487.39,-0.25,29.68,-1.28,458,14.0,193,7.0,263,7.0,2,0.0,42.14,0.25,2025-01-24
591,-56,KEIL,1398.16,5.69,1479.92,1.82,27.25,-1.29,364,18.0,179,11.0,180,7.0,5,0.0,49.18,0.63,2025-02-07
592,158,Elpiereo,1397.81,95.4,1620.74,65.51,74.31,-9.96,30,6.0,18,5.0,12,1.0,0,0.0,60.0,5.83,2025-01-21
593,20,Mrzout,1397.16,42.03,1543.6,31.89,48.81,-3.38,126,10.0,71,8.0,55,2.0,0,0.0,56.35,2.04,2025-01-22
-,-,icantdrawanime,1396.99,0.0,1549.03,0.0,50.68,0.0,114,0.0,63,0.0,50,0.0,1,0.0,55.26,0.0,2022-10-30
594,508,Z-man,1396.89,288.11,1736.4,-6.69,113.17,-98.27,12,10.0,9,7.0,3,3.0,0,0.0,75.0,-25.0,2025-01-28
595,-95,Rockoccodrillo,1396.86,-13.48,1519.62,-22.39,40.92,-2.97,116,12.0,64,5.0,51,7.0,1,0.0,55.17,-1.56,2025-01-24
596,-82,Medgar,1396.73,-6.85,1504.11,-14.87,35.79,-2.67,156,18.0,88,10.0,67,8.0,1,0.0,56.41,-0.11,2025-01-28
597,118,Bathman,1396.66,82.39,1542.14,52.91,48.49,-9.83,66,20.0,43,16.0,23,4.0,0,0.0,65.15,6.45,2025-02-04
598,-130,martinxjames,1396.62,-30.01,1553.55,-47.3,52.31,-5.76,66,10.0,38,2.0,27,7.0,1,1.0,57.58,-6.71,2025-02-01
-,-,SteelKitten,1396.49,0.0,1587.11,0.0,63.54,0.0,54,0.0,36,0.0,18,0.0,0,0.0,66.67,0.0,2022-01-30
-,-,BubbaOFC,1396.43,0.0,1565.43,0.0,56.33,0.0,72,0.0,35,0.0,36,0.0,1,0.0,48.61,0.0,2023-01-15
-,-,Wildfighter,1396.17,0.0,1720.92,0.0,108.25,0.0,12,0.0,11,0.0,1,0.0,0,0.0,91.67,0.0,2022-05-01
599,-65,RedMadMike,1395.85,2.81,1526.77,-4.59,43.64,-2.47,80,8.0,41,4.0,38,4.0,1,0.0,51.25,-0.14,2025-01-24
-,-,Sir_Smiley,1395.11,0.0,1703.57,0.0,102.82,0.0,18,0.0,13,0.0,5,0.0,0,0.0,72.22,0.0,2021-06-02
600,4,Imiter,1394.98,35.08,1665.6,-14.29,90.21,-16.46,22,6.0,15,3.0,7,3.0,0,0.0,68.18,-6.82,2025-01-26
-,-,kentropy,1394.7,0.0,1630.97,0.0,78.76,0.0,30,0.0,18,0.0,11,0.0,1,0.0,60.0,0.0,2021-12-05
601,-59,BeetleJuice,1393.84,3.82,1495.03,2.02,33.73,-0.6,320,4.0,152,2.0,167,2.0,1,0.0,47.5,0.03,2024-12-31
602,-23,t-k-421,1393.78,19.15,1484.01,14.38,30.08,-1.59,216,18.0,106,10.0,108,8.0,2,0.0,49.07,0.59,2025-01-25
603,-53,vbogoev,1392.9,6.26,1492.39,-3.56,33.16,-3.28,152,22.0,75,9.0,75,13.0,2,0.0,49.34,-1.43,2025-02-07
-,-,Arnekin,1392.78,0.0,1717.87,0.0,108.37,0.0,18,0.0,13,0.0,5,0.0,0,0.0,72.22,0.0,2020-09-06
-,-,_pupu_,1392.56,0.0,1630.93,0.0,79.45,0.0,24,0.0,13,0.0,10,0.0,1,0.0,54.17,0.0,2023-03-01
604,-106,sodalppargkppakee,1392.48,-18.88,1578.72,-37.47,62.08,-6.2,40,8.0,27,4.0,13,4.0,0,0.0,67.5,-4.38,2025-01-26
605,-69,Nealio,1392.42,0.0,1491.51,0.0,33.03,0.0,208,0.0,106,0.0,102,0.0,0,0.0,50.96,0.0,2024-09-22
-,-,Karpik,1391.73,0.0,1531.23,0.0,46.5,0.0,150,0.0,82,0.0,68,0.0,0,0.0,54.67,0.0,2022-12-04
606,-69,Iwego,1391.4,0.0,1634.37,0.0,80.99,0.0,24,0.0,14,0.0,10,0.0,0,0.0,58.33,0.0,2024-07-01
607,-67,Nicks,1391.39,0.47,1513.89,-3.98,40.83,-1.48,140,6.0,65,2.0,74,4.0,1,0.0,46.43,-0.58,2025-01-12
-,-,markino,1391.15,0.0,1638.9,0.0,82.58,0.0,30,0.0,16,0.0,14,0.0,0,0.0,53.33,0.0,2021-03-02
-,-,Eatoreded,1391.14,0.0,1558.65,0.0,55.84,0.0,72,0.0,35,0.0,37,0.0,0,0.0,48.61,0.0,2023-03-01
-,-,Montu,1391.1,0.0,1556.26,0.0,55.05,0.0,60,0.0,33,0.0,25,0.0,2,0.0,55.0,0.0,2024-01-28
-,-,NyaLala,1390.85,0.0,1690.6,0.0,99.92,0.0,18,0.0,11,0.0,6,0.0,1,0.0,61.11,0.0,2020-12-02
-,-,BlueRay,1390.63,0.0,1666.37,0.0,91.91,0.0,24,0.0,14,0.0,10,0.0,0,0.0,58.33,0.0,2021-06-02
-,-,Gbro,1389.7,0.0,1621.84,0.0,77.38,0.0,42,0.0,31,0.0,11,0.0,0,0.0,73.81,0.0,2023-03-01
608,340,Technicolourism,1389.42,183.27,1713.79,72.57,108.12,-36.9,12,6.0,9,4.0,2,1.0,1,1.0,75.0,-8.33,2025-01-27
-,-,Sophia,1389.34,0.0,1522.05,0.0,44.24,0.0,210,0.0,107,0.0,101,0.0,2,0.0,50.95,0.0,2022-12-04
609,-50,jkdvz,1389.05,6.67,1510.56,2.82,40.5,-1.28,184,6.0,69,2.0,114,4.0,1,0.0,37.5,-0.14,2025-02-01
610,-55,rabalder,1388.83,5.22,1527.98,-2.14,46.38,-2.45,82,8.0,45,5.0,36,3.0,1,0.0,54.88,0.83,2025-02-01
611,456,matinghiasi,1388.42,250.5,1716.25,67.41,109.28,-61.03,12,8.0,9,6.0,3,2.0,0,0.0,75.0,0.0,2025-01-26
612,-64,joehammerman,1387.85,1.02,1477.12,-3.4,29.76,-1.48,258,16.0,134,7.0,121,7.0,3,2.0,51.94,-0.54,2025-02-12
613,72,Minik,1387.82,62.01,1706.31,-59.43,106.16,-40.48,12,6.0,8,3.0,4,3.0,0,0.0,66.67,-16.66,2025-02-04
-,-,shockway,1387.78,0.0,1531.18,0.0,47.8,0.0,152,0.0,83,0.0,67,0.0,2,0.0,54.61,0.0,2022-10-30
614,-93,florian629,1387.31,-12.05,1609.03,-47.08,73.91,-11.68,30,10.0,17,5.0,13,5.0,0,0.0,56.67,-3.33,2025-01-23
615,-85,Likas11,1387.26,-7.53,1538.27,-31.19,50.33,-7.89,68,18.0,31,6.0,36,12.0,1,0.0,45.59,-4.41,2025-01-22
-,-,warwick716,1387.23,0.0,1683.6,0.0,98.79,0.0,18,0.0,16,0.0,2,0.0,0,0.0,88.89,0.0,2023-09-03
616,-63,Ioannis3,1387.12,2.91,1464.53,-0.46,25.8,-1.12,476,20.0,216,8.0,258,12.0,2,0.0,45.38,-0.23,2025-02-12
617,-11,demainlesdauphins,1387.1,28.48,1518.21,6.76,43.7,-7.24,88,20.0,45,8.0,42,12.0,1,0.0,51.14,-3.27,2025-02-12
-,-,Dinnser,1386.96,0.0,1563.17,0.0,58.74,0.0,84,0.0,44,0.0,38,0.0,2,0.0,52.38,0.0,2022-01-30
